"couple";"Global_min";"Global_max";"Global_mean";"Global_median";"Global_sd";"HCW_min";"HCW_max";"HCW_mean";"HCW_median";"HCW_sd";"Patient_min";"Patient_max";"Patient_mean";"Patient_median";"Patient_sd";"Paramedical_min";"Paramedical_max";"Paramedical_mean";"Paramedical_median";"Paramedical_sd";"Medical_min";"Medical_max";"Medical_mean";"Medical_median";"Medical_sd";"Environment_min";"Environment_max";"Environment_mean";"Environment_median";"Environment_sd";"Contact_min";"Contact_max";"Contact_mean";"Contact_median";"Contact_sd";"beta";"nu";"ED_min";"ED_max";"ED_median";"ED_mean";"ED_sd"
"sim_1_35-2";0;0,475;0,29134375;0,396875;0,185503321306564;0;0,865671641791045;0,549514925373134;0,753731343283582;0,349427007996542;0;0,204301075268817;0,105349462365591;0,134408602150538;0,0691961218630486;0;0,896907216494845;0,56740795287187;0,77319587628866;0,360731923999677;0;0,837837837837838;0,502072072072072;0,675675675675676;0,324938123237072;0;0,28125;0,161828125;0,215625;0,103956021182323;0;0,259375;0,129515625;0,16875;0,0840627933458669;1;17,5;3,02013888888889;83,4184027777778;47,190625;39,7250607638889;23,3036187046655
"sim_1_4";0;0,340625;0,078859375;0,00625;0,109230646620074;0;0,619402985074627;0,143582089552239;0,0149253731343284;0,196715997945024;0;0,161290322580645;0,0322311827956989;0;0,0476093590236297;0;0,653061224489796;0,149454555017883;0,0103092783505155;0,206210785649584;0;0,666666666666667;0,128284534534535;0;0,186256436970706;0;0,1125;0,018015625;0,003125;0,0262897101454549;0;0,265625;0,06084375;0,00625;0,0846655440998647;1;4;3,109375;98,721875;13,4947916666667;29,9800243055556;30,0361699664452
"sim_1_40";0;0,53125;0,38228125;0,471875;0,192022282877653;0;0,947761194029851;0,722910447761194;0,895522388059702;0,362557906868353;0;0,258064516129032;0,136881720430108;0,166666666666667;0,07136972691699;0;0,979381443298969;0,742855038922786;0,918367346938776;0,372572132241601;0;0,944444444444444;0,670228978978979;0,833333333333333;0,338352274203505;0;0,3875;0,276296875;0,3390625;0,139437257056306;0;0,171875;0,105984375;0,128125;0,0552036415846401;1;40;3,00763888888889;81,5340277777778;40,8866319444444;36,1797621527778;16,9550255547104
"sim_1_45-2";0;0,484375;0,310421875;0,425;0,196676930729727;0;0,932835820895522;0,587462686567164;0,805970149253731;0,372096479092389;0;0,204301075268817;0,110833333333333;0,145161290322581;0,0721245342065161;0;0,938775510204082;0,606413843888071;0,824742268041237;0,384090020247931;0;0,918918918918919;0,537271021021021;0,702702702702703;0,344267811558062;0;0,3125;0,189140625;0,253125;0,120413638109219;0;0,21875;0,12128125;0,1625;0,0786720108657188;1;22,5;3,05034722222222;85,8850694444444;43,1605902777778;37,2662309027778;21,2401478435992
"sim_1_5";0;0,346875;0,089296875;0,00625;0,120178869410865;0;0,656716417910448;0,165298507462687;0,0149253731343284;0,220238062191828;0;0,17741935483871;0,0345430107526882;0;0,0492645049048154;0;0,744897959183674;0,171072480538607;0,0103092783505155;0,230696197228025;0;0,675675675675676;0,150176426426426;0;0,211186296461102;0;0,1125;0,024625;0;0,0333269597131;0;0,278125;0,064671875;0,003125;0,0878197660690433;1;5;3,02465277777778;97,4496527777778;13,0217013888889;30,4136944444444;29,9320893938427
"sim_1_5-2";0;0,29375;0,0519375;0,00625;0,0801233492762642;0;0,5;0,0942910447761194;0,00746268656716418;0,144123907555566;0;0,155913978494624;0,0214247311827957;0;0,0357824907241946;0;0,515463917525773;0,0959662318535662;0,0103092783505155;0,149826359266651;0;0,621621621621622;0,0900900900900901;0;0,144299935836099;0;0,05625;0,008328125;0;0,0131962110866945;0;0,2625;0,043609375;0,003125;0,0679113835843156;1;2,5;3,01736111111111;96,8072916666667;11,2696180555556;24,8152361111111;25,8532000585788
"sim_1_50";0;0,525;0,39446875;0,484375;0,194974225905051;0;0,970149253731343;0,748208955223881;0,925373134328358;0,369510066928686;0;0,220430107526882;0,139623655913978;0,166666666666667;0,0707258773308981;0;1;0,768978013885967;0,948453608247423;0,3799336174939;0;0,945945945945946;0,693250750750751;0,837837837837838;0,3433717547663;0;0,428125;0,301984375;0,36875;0,149976828160753;0;0,165625;0,092484375;0,109375;0,0481256908478443;1;50;3,11944444444444;77,6541666666667;40,3118055555556;34,9297100694444;15,746600273404
"sim_1_55-2";0;0,5125;0,3394375;0,440625;0,194286358425783;0;0,917910447761194;0,642462686567164;0,835820895522388;0,367419058902086;0;0,231182795698925;0,121129032258065;0,150537634408602;0,0710434918317354;0;0,958762886597938;0,664083736587418;0,865979381443299;0,380258822831248;0;0,891891891891892;0,585289039039039;0,756756756756757;0,336497803452266;0;0,35625;0,220046875;0,28125;0,12682759340183;0;0,209375;0,119390625;0,15;0,0699980212587117;1;27,5;3,00034722222222;71,7375;43,1475694444444;37,1350329861111;19,3394646975275
"sim_1_6";0;0,3875;0,10946875;0,009375;0,137984851390483;0;0,694029850746269;0,201716417910448;0,0149253731343284;0,253239947083953;0;0,193548387096774;0,043010752688172;0;0,0564699427589636;0;0,701030927835051;0,209477698295813;0,0103092783505155;0,264589240059374;0;0,756756756756757;0,181415165165165;0;0,234635491623194;0;0,1375;0,034203125;0,003125;0,0441188212564054;0;0,275;0,075265625;0,00625;0,0952537365704756;1;6;3,04340277777778;97,3090277777778;13,4255208333333;31,1788663194444;29,9812255969831
"sim_1_65-2";0;0,509375;0,355515625;0,459375;0,198065485504098;0;0,940298507462687;0,673917910447761;0,865671641791045;0,375227159826361;0;0,220430107526882;0,126129032258065;0,155913978494624;0,0723078933394819;0;0,979591836734694;0,695338207447928;0,897959183673469;0,387275627008913;0;0,945945945945946;0,617105855855856;0,783783783783784;0,34639860777321;0;0,371875;0,243109375;0,309375;0,13624523753692;0;0,184375;0,11240625;0,1375;0,0646815483206244;1;32,5;3,00104166666667;81,9909722222222;41,2336805555556;36,1336805555556;18,8336784263263
"sim_1_7";0;0,4125;0,1308125;0,0125;0,147788157543324;0;0,73134328358209;0,243470149253731;0,0223880597014925;0,274133772262864;0;0,188172043010753;0,0496505376344086;0,00537634408602151;0,0584293413960833;0;0,731958762886598;0,251539553965916;0,0206185567010309;0,284553660645526;0;0,72972972972973;0,222466216216216;0,027027027027027;0,256818048259833;0;0,15625;0,0443125;0,00625;0,0507189207258789;0;0,271875;0,0865;0,009375;0,0987559830577292;1;7;3,08611111111111;98,8829861111111;16,2467013888889;34,0145017361111;30,8220944438484
"sim_1_75-2";0;0,509375;0,3681875;0,465625;0,196499567253733;0;0,955223880597015;0,700373134328358;0,888059701492537;0,373227881469403;0;0,236559139784946;0,128870967741935;0,155913978494624;0,0710169077691221;0;0,979381443298969;0,722780349253103;0,917525773195876;0,385230251001179;0;0,945945945945946;0,641103603603604;0,810810810810811;0,344164126170627;0;0,38125;0,263171875;0,328125;0,141012996811315;0;0,171875;0,105015625;0,128125;0,0581105421008153;1;37,5;3,21458333333333;62,5920138888889;40,4791666666667;34,4670347222222;16,0623281934046
"sim_1_8";0;0,4;0,16784375;0,2203125;0,158408331205826;0;0,73134328358209;0,310820895522388;0,399253731343284;0,292347901077588;0;0,193548387096774;0,0648387096774194;0,0752688172043011;0,0636060886345184;0;0,783505154639175;0,322226488533558;0,407216494845361;0,304894585742086;0;0,777777777777778;0,28088963963964;0,310810810810811;0,272392693805877;0;0,16875;0,062171875;0,0765625;0,0590284264167321;0;0,271875;0,105671875;0,128125;0,101238346495362;1;8;3,05208333333333;97,7517361111111;46,6815972222222;39,3519496527778;31,6405478954227
"sim_1_85-2";0;0,54375;0,392328125;0,478125;0,187925813989664;0;0,962686567164179;0,741268656716418;0,902985074626866;0,354538583221084;0;0,258064516129032;0,140940860215054;0,166666666666667;0,0697143039988111;0;0,989795918367347;0,763508310540711;0,927835051546392;0,365229477320956;0;0,918918918918919;0,682387387387387;0,822072072072072;0,328741208378803;0;0,421875;0,287234375;0,346875;0,138647202025979;0;0,1875;0,10509375;0,125;0,05285347586006;1;42,5;3,03680555555556;74,4614583333333;40,3032986111111;36,6866909722222;16,7143638051348
"sim_1_9";0;0,415625;0,156859375;0,0140625;0,167892765403571;0;0,761194029850746;0,29365671641791;0,0261194029850746;0,313510283545993;0;0,182795698924731;0,0583064516129032;0,00537634408602151;0,0641619062638274;0;0,783505154639175;0,304853776562171;0,0257731958762887;0,324911344359875;0;0,810810810810811;0,264253003003003;0;0,291220152028788;0;0,171875;0,061234375;0,00625;0,0660220680061098;0;0,271875;0,095625;0,0078125;0,103506650643265;1;9;3,02951388888889;96,90625;16,1505208333333;33,7633940972222;30,7053168842662
"sim_1-2_0";0;0,06875;0,00375;0;0,00957953187293213;0;0,0970149253731343;0,00593283582089552;0;0,0144159966859522;0;0,0591397849462366;0,00217741935483871;0;0,007029500735829;0;0,11340206185567;0,00648800757416369;0;0,0169212142981699;0;0,111111111111111;0,00451951951951952;0;0,0147704362418514;0;0;0;0;0;0;0,06875;0,00375;0;0,00957953187293213;0,5;0;3,00347222222222;43,3604166666667;5,87135416666667;8,44003993055555;7,3058019619967
"sim_1-2_1";0;0,065625;0,00365625;0;0,00807951366996901;0;0,0970149253731343;0,00645522388059701;0;0,0133135006904834;0;0,043010752688172;0,00163978494623656;0;0,00500406394175291;0;0,0927835051546392;0,00679675994108984;0;0,0150150624477019;0;0,111111111111111;0,0056006006006006;0;0,0171833011795782;0;0,009375;0,000328125;0;0,0012293161515155;0;0,065625;0,003328125;0;0,00750626243466516;0,5;1;3,02569444444444;51,1708333333333;6,19670138888889;8,61259375;6,80345546787445
"sim_1-2_10";0;0,3375;0,068921875;0,003125;0,104383922178688;0;0,664179104477612;0,135820895522388;0;0,203936801141798;0;0,134408602150538;0,0207258064516129;0;0,0339704942282825;0;0,690721649484536;0,144320955186198;0;0,217888740872517;0;0,611111111111111;0,113547297297297;0;0,184994232220114;0;0,203125;0,041171875;0;0,0627025905478909;0;0,159375;0,02775;0;0,0427842988858738;0,5;10;3,00486111111111;97,0756944444445;6,975;25,5348159722222;27,8793515485484
"sim_1-2_11";0;0,359375;0,10371875;0,00625;0,122870279748256;0;0,694029850746269;0,204701492537313;0,0149253731343284;0,240967155257371;0;0,139784946236559;0,0309677419354839;0;0,0397031545822358;0;0,731958762886598;0,214795918367347;0,0103092783505155;0,251296061406364;0;0,75;0,178224474474474;0;0,231115879166022;0;0,23125;0,063796875;0,003125;0,0760398738272738;0;0,15;0,039921875;0,003125;0,0481871799201057;0,5;11;3,07951388888889;97,3510416666667;12,3402777777778;32,1022725694444;30,401018181625
"sim_1-2_12";0;0,390625;0,118640625;0,009375;0,138765935148988;0;0,761194029850746;0,233582089552239;0,0186567164179104;0,272205245496802;0;0,150537634408602;0,0358333333333333;0;0,0441054479087226;0;0,793814432989691;0,244568693456764;0,0206185567010309;0,285224686288939;0;0,675675675675676;0,20466966966967;0;0,248062430618587;0;0,25625;0,076328125;0,0046875;0,0893312926279041;0;0,153125;0,0423125;0,003125;0,0505794781065171;0,5;12;3,05451388888889;96,2822916666667;13,9;32,6155625;30,452276251274
"sim_1-2_13";0;0,3875;0,1646875;0,21875;0,141890419047897;0;0,73134328358209;0,323955223880597;0,425373134328358;0,277424483210687;0;0,166666666666667;0,0499462365591398;0,0564516129032258;0,0467196157101036;0;0,783505154639175;0,341658426257101;0,474226804123711;0,290880417599648;0;0,756756756756757;0,277214714714715;0,297297297297297;0,259596763738747;0;0,265625;0,10628125;0,1390625;0,091465566562068;0;0,16875;0,05840625;0,071875;0,0521779406660347;0,5;13;3,03055555555556;97,4354166666667;51,6024305555556;42,1947309027778;30,7119097134533
"sim_1-2_14";0;0,4;0,146828125;0,025;0,152763706133583;0;0,753731343283582;0,288171641791045;0,0522388059701493;0,29920386543707;0;0,145161290322581;0,045;0,00806451612903226;0,0490158354958879;0;0,783505154639175;0,302603618767094;0,0463917525773196;0,315000875151518;0;0,783783783783784;0,250138888888889;0,0822072072072072;0,26919535849072;0;0,271875;0,097;0,015625;0,101283786006394;0;0,153125;0,049828125;0,00625;0,0528812185799636;0,5;14;3,0125;97,9045138888889;21,2994791666667;34,7668836805556;30,1114739460235
"sim_1-2_15";0;0,4;0,15421875;0,0203125;0,16054454667873;0;0,783582089552239;0,302388059701493;0,0447761194029851;0,314075015452701;0;0,172043010752688;0,0474731182795699;0,00537634408602151;0,0514725345338113;0;0,835051546391753;0,312855564906375;0,0463917525773196;0,325591838723236;0;0,777777777777778;0,274707207207207;0,0409159159159159;0,292416713404619;0;0,2875;0,104546875;0,0171875;0,109292995775058;0;0,15;0,049671875;0,009375;0,0525116992191625;0,5;15;3,06493055555556;97,5107638888889;24,5788194444444;34,372890625;29,839243924981
"sim_1-2_15-2";0;0,271875;0,0344375;0,003125;0,0618963943267559;0;0,522388059701492;0,0674253731343284;0,00746268656716418;0,119839022098882;0;0,112903225806452;0,0106720430107527;0;0,0218967832543385;0;0,536082474226804;0,0692115505996213;0;0,126480653071203;0;0,5;0,0629204204204204;0;0,121622073170416;0;0,1375;0,018296875;0;0,0327833570329692;0;0,140625;0,016140625;0;0,0300847080303387;0,5;7,5;3,04444444444444;97,8055555555556;8,20347222222222;19,8212725694444;21,2998243659909
"sim_1-2_16";0;0,41875;0,192875;0,2890625;0,166372536735783;0;0,776119402985075;0,377537313432836;0,574626865671642;0,325139676047079;0;0,172043010752688;0,0598387096774194;0,0806451612903226;0,0541224035362835;0;0,836734693877551;0,392585209341469;0,577319587628866;0,339732503719945;0;0,777777777777778;0,337785285285285;0,459459459459459;0,296918780140585;0;0,296875;0,13140625;0,19375;0,114012528204692;0;0,159375;0,06146875;0,0875;0,05421637066123;0,5;16;3,00555555555556;98,075;48,5678819444444;39,0035034722222;29,6598998540766
"sim_1-2_17";0;0,428125;0,1956875;0,296875;0,16755596080116;0;0,835820895522388;0,385634328358209;0,604477611940298;0,329522031418425;0;0,155913978494624;0,0588440860215054;0,0752688172043011;0,0526832577879212;0;0,88659793814433;0,403277403745003;0,618556701030928;0,344822858905295;0;0,805555555555556;0,339009009009009;0,472972972972973;0,298857407383463;0;0,3;0,136484375;0,20625;0,117078597849292;0;0,15625;0,059203125;0,078125;0,0522604586042546;0,5;17;3,08576388888889;96,59375;48,0527777777778;38,0651336805556;28,5030373601524
"sim_1-2_18";0;0,43125;0,205765625;0,321875;0,176305838181464;0;0,805970149253731;0,402276119402985;0,623134328358209;0,344449509706959;0;0,182795698924731;0,0641935483870968;0,0860215053763441;0,0569097216395872;0;0,865979381443299;0,417442141805176;0,639175257731959;0,358091340868402;0;0,810810810810811;0,362147147147147;0,540540540540541;0,314100956927504;0;0,315625;0,1454375;0,2140625;0,125569072090136;0;0,140625;0,060328125;0,08125;0,0528515144057793;0,5;18;3,02986111111111;96,8184027777778;49,884375;37,7850451388889;28,7855578733913
"sim_1-2_19";0;0,425;0,214671875;0,3234375;0,177500087779324;0;0,858208955223881;0,42115671641791;0,634328358208955;0,347605327012089;0;0,161290322580645;0,0659139784946237;0,0833333333333333;0,0569954149655128;0;0,876288659793814;0,435379234167894;0,641016200294551;0,359949075952204;0;0,810810810810811;0,383472222222222;0,567567567567568;0,322115057490878;0;0,3125;0,154515625;0,228125;0,128166817196911;0;0,15;0,06015625;0,0828125;0,0511601334754281;0,5;19;3,00590277777778;97,9149305555556;46,8098958333333;37,8238559027778;27,6871421025561
"sim_1-2_2";0;0,08125;0,005515625;0;0,0116631690718418;0;0,111940298507463;0,0103731343283582;0;0,0205540178856476;0;0,0591397849462366;0,00201612903225806;0;0,00686939775516173;0;0,154639175257732;0,0103408373658742;0;0,024406572737217;0;0,222222222222222;0,0106006006006006;0;0,0314914948172141;0;0,015625;0,001234375;0;0,00295381475254233;0;0,065625;0,00428125;0;0,00950914289938397;0,5;2;3,07638888888889;54,2517361111111;6,17743055555556;9,67385243055556;8,72904790193042
"sim_1-2_20";0;0,4375;0,19125;0,3109375;0,184226022556355;0;0,805970149253731;0,373246268656716;0,619402985074627;0,358925816405491;0;0,172043010752688;0,0601344086021505;0,0698924731182796;0,0601904381117494;0;0,865979381443299;0,38910582789817;0,651272880286135;0,375037974299435;0;0,833333333333333;0,331272522522523;0,486111111111111;0,320867193364868;0;0,315625;0,138390625;0,21875;0,133673771271195;0;0,153125;0,052859375;0,071875;0,0526203468345594;0,5;20;3,02361111111111;88,4913194444444;42,8987847222222;33,1252690972222;26,6928172133058
"sim_1-2_25";0;0,4625;0,31109375;0,39375;0,17120651464818;0;0,880597014925373;0,607201492537313;0,76865671641791;0,333761762520236;0;0,17741935483871;0,0977688172043011;0,118279569892473;0,0566216976286612;0;0,927835051546392;0,630925731117189;0,800021039343572;0,347408936540402;0;0,891891891891892;0,544523273273273;0,675675675675676;0,303890368757105;0;0,36875;0,238453125;0,296875;0,131621944526794;0;0,1375;0,072640625;0,084375;0,0424317937351497;0,5;25;3,03958333333333;85,5315972222222;46,8989583333333;40,9698090277778;20,8042323609322
"sim_1-2_25-2";0;0,340625;0,11678125;0,009375;0,135848099537414;0;0,694029850746269;0,227686567164179;0,0149253731343284;0,265054339686913;0;0,155913978494624;0,0368817204301075;0,00537634408602151;0,0449495482578526;0;0,711340206185567;0,241374921102462;0,0103092783505155;0,279141352164561;0;0,675675675675676;0,191666666666667;0;0,242645678926529;0;0,240625;0,074484375;0,00625;0,0869947824287959;0;0,165625;0,042296875;0,003125;0,0502553911541804;0,5;12,5;3,04930555555556;97,4784722222222;13,1932291666667;32,7852222222222;31,2575054943289
"sim_1-2_3";0;0,10625;0,0075625;0;0,0172800017666456;0;0,164179104477612;0,0144029850746269;0;0,0308694219429192;0;0,0645161290322581;0,00263440860215054;0;0,00860670841588223;0;0,195876288659794;0,0156011992425836;0;0,0353361544704279;0;0,297297297297297;0,0113663663663664;0;0,0365637991119301;0;0,03125;0,00234375;0;0,0050974909768232;0;0,0875;0,00521875;0;0,0133214317891156;0,5;3;3,00347222222222;64,0145833333333;6,39756944444444;11,1281180555556;11,2843433252523
"sim_1-2_30";0;0,490625;0,2905;0,415625;0,200247138449683;0;0,902985074626866;0,564701492537313;0,809701492537313;0,388910552028955;0;0,204301075268817;0,0929569892473118;0,126344086021505;0,0662019922939555;0;0,959183673469388;0,584522406900905;0,835051546391753;0,402565068217559;0;0,888888888888889;0,512180930930931;0,722222222222222;0,355671064560555;0;0,39375;0,22996875;0,325;0,158849664412954;0;0,14375;0,06053125;0,078125;0,0439283313610743;0,5;30;3,00381944444444;84,3107638888889;42,5463541666667;34,7171927083333;21,0533790487779
"sim_1-2_35";0;0,49375;0,3441875;0,4375;0,18666797178332;0;0,917910447761194;0,666380597014925;0,850746268656716;0,360982504077761;0;0,204301075268817;0,112069892473118;0,137096774193548;0,0631464667152483;0;0,969072164948454;0,691569009046918;0,88659793814433;0,374919320522171;0;0,916666666666667;0,599778528528529;0,756756756756757;0,32791845062423;0;0,41875;0,279625;0,35625;0,152053559704613;0;0,1125;0,0645625;0,075;0,0373063993291302;0,5;35;3,01319444444444;68,7684027777778;41,7092013888889;36,3110243055556;17,8346715493245
